counter_name,timestamp,time_range,Max Active Threads,Max Active Threads_extra,Throughput,Throughput_extra,Average Duration,Average Duration_extra,Median Duration,Median Duration_extra,> 500 ms,> 500 ms_extra,> 1 second,> 1 second_extra,> 2 seconds,> 2 seconds_extra,> 3 seconds,> 3 seconds_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,Total Hits,Total Hits_extra,Total Completions,Total Completions_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra,Max Active Threads,Max Active Threads_extra,Max Throughput,Max Throughput_extra,Average Duration,Average Duration_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra
WebRequest,2023-01-30 09:54:55.187,09:44:54:636 -> 09:54:54:636,72, (2023-01-27 13:34:37:753),18.70, per minute,76.00,,0.0,,0.53,%,0.00,%,0.00,%,0.00,%,927.41,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:54:24:882),187,,187,,48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:44:23:494),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.41,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:54:24:882),48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:44:23:494)
WebRequest,2023-01-30 10:04:55.210,09:54:54:636 -> 10:04:54:636,72, (2023-01-27 13:34:37:753),50.20, per minute,76.00,,0.0,,2.59,%,0.40,%,0.20,%,0.20,%,927.38,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:03:11:674),502,,502,,48.00,,230.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:54:24:882),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.38,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:03:11:674),48.00,,230.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:54:24:882)
WebRequest,2023-01-30 10:14:55.226,10:04:54:636 -> 10:14:54:636,72, (2023-01-27 13:34:37:753),52.80, per minute,76.00,,0.0,,4.36,%,0.76,%,0.00,%,0.00,%,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:12:02:621),528,,528,,48.00,,230.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:04:47:057),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:12:02:621),48.00,,230.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:04:47:057)
WebRequest,2023-01-30 10:24:55.243,10:14:54:636 -> 10:24:54:636,72, (2023-01-27 13:34:37:753),45.20, per minute,76.00,,0.0,,1.77,%,0.44,%,0.00,%,0.00,%,927.31,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:24:30:847),452,,452,,48.00,,230.69,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:14:53:150),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.31,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:24:30:847),48.00,,230.69,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:14:53:150)
WebRequest,2023-01-30 10:34:55.259,10:24:54:636 -> 10:34:54:636,72, (2023-01-27 13:34:37:753),80.30, per minute,76.00,,0.0,,1.25,%,0.37,%,0.12,%,0.00,%,927.26,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:34:53:806),803,,803,,48.00,,230.68,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:24:30:848),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.26,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:34:53:806),48.00,,230.68,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:24:30:848)
WebRequest,2023-01-30 10:44:55.275,10:34:54:636 -> 10:44:54:636,72, (2023-01-27 13:34:37:753),107.80, per minute,76.00,,0.0,,5.57,%,2.32,%,0.09,%,0.00,%,927.19,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:44:26:117),1079,,1078,,48.00,,230.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:34:54:243),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.19,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:44:26:117),48.00,,230.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:34:54:243)
WebRequest,2023-01-30 10:54:55.292,10:44:54:636 -> 10:54:54:637,72, (2023-01-27 13:34:37:753),104.60, per minute,76.00,,0.0,,1.05,%,0.19,%,0.00,%,0.00,%,927.12,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:54:27:733),1045,,1046,,48.00,,230.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:44:52:382),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.12,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 10:54:27:733),48.00,,230.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:44:52:382)
WebRequest,2023-01-30 11:04:55.309,10:54:54:637 -> 11:04:54:637,72, (2023-01-27 13:34:37:753),154.70, per minute,76.00,,0.0,,1.49,%,0.39,%,0.00,%,0.00,%,927.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:04:53:635),1547,,1547,,48.00,,230.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:54:48:366),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:04:53:635),48.00,,230.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 10:54:48:366)
WebRequest,2023-01-30 11:14:55.326,11:04:54:638 -> 11:14:54:638,72, (2023-01-27 13:34:37:753),180.80, per minute,76.00,,0.0,,1.49,%,0.28,%,0.06,%,0.06,%,926.89,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:14:54:343),1808,,1808,,48.00,,230.61,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:04:53:635),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,926.89,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:14:54:343),48.00,,230.61,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:04:53:635)
WebRequest,2023-01-30 11:24:55.343,11:14:54:638 -> 11:24:54:638,72, (2023-01-27 13:34:37:753),278.60, per minute,76.00,,0.0,,1.83,%,0.61,%,0.14,%,0.04,%,926.70,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:24:51:001),2786,,2786,,48.00,,230.57,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:14:54:343),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,926.70,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:24:51:001),48.00,,230.57,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:14:54:343)
WebRequest,2023-01-30 11:34:55.361,11:24:54:638 -> 11:34:54:639,72, (2023-01-27 13:34:37:753),202.90, per minute,76.00,,0.0,,2.61,%,0.39,%,0.00,%,0.00,%,926.56,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:34:54:154),2029,,2029,,48.00,,230.54,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:24:53:407),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,926.56,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:34:54:154),48.00,,230.54,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:24:53:407)
WebRequest,2023-01-30 11:44:56.526,11:34:54:639 -> 11:44:54:640,72, (2023-01-27 13:34:37:753),534.00, per minute,76.00,,0.0,,1.63,%,0.32,%,0.09,%,0.06,%,926.69,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:44:53:283),5343,,5340,,48.00,,230.46,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:34:54:421),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,926.69,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:44:53:283),48.00,,230.46,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:34:54:421)
WebRequest,2023-01-30 11:54:56.548,11:44:54:640 -> 11:54:54:640,72, (2023-01-27 13:34:37:753),651.60, per minute,76.00,,0.0,,2.55,%,0.55,%,0.08,%,0.03,%,926.25,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:54:50:833),6515,,6516,,48.00,,230.39,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:44:53:993),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,926.25,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 11:54:50:833),48.00,,230.39,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:44:53:993)
WebRequest,2023-01-30 12:04:58.356,11:54:54:640 -> 12:04:54:640,72, (2023-01-27 13:34:37:753),935.80, per minute,76.00,,0.0,,2.17,%,0.62,%,0.12,%,0.01,%,925.62,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:04:46:892),9356,,9358,,48.00,,230.26,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:54:54:263),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,925.62,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:04:46:892),48.00,,230.26,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 11:54:54:263)
WebRequest,2023-01-30 12:14:58.417,12:04:54:640 -> 12:14:54:640,72, (2023-01-27 13:34:37:753),1278.10, per minute,76.00,,0.0,,3.07,%,1.02,%,0.16,%,0.05,%,925.02,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:14:53:859),12782,,12781,,48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:04:52:969),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,925.02,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:14:53:859),48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:04:52:969)
WebRequest,2023-01-30 12:24:59.144,12:14:54:640 -> 12:24:54:640,72, (2023-01-27 13:34:37:753),1957.00, per minute,76.00,,0.0,,2.51,%,0.62,%,0.15,%,0.05,%,923.73,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:24:54:566),19571,,19570,,48.00,,229.84,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:14:53:859),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,923.73,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:24:54:566),48.00,,229.84,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:14:53:859)
WebRequest,2023-01-30 12:34:59.535,12:24:54:640 -> 12:34:54:640,72, (2023-01-27 13:34:37:753),3277.80, per minute,76.00,,0.0,,3.87,%,1.58,%,0.52,%,0.24,%,921.84,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:34:53:232),32782,,32778,,48.00,,229.44,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:24:54:639),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,921.84,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:34:53:232),48.00,,229.44,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:24:54:639)
WebRequest,2023-01-30 12:44:56.754,12:34:54:640 -> 12:44:55:375,72, (2023-01-27 13:34:37:753),3469.65, per minute,76.00,,0.0,,3.49,%,1.34,%,0.41,%,0.18,%,931.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:44:53:548),34742,,34739,,48.00,,229.57,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:34:54:605),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),76.00,,931.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:44:53:548),48.00,,229.57,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:34:54:605)
WebRequest,2023-01-30 12:54:57.640,12:44:55:375 -> 12:54:55:375,72, (2023-01-27 13:34:37:753),3632.40, per minute,76.00,,0.0,,4.62,%,1.96,%,0.69,%,0.35,%,929.38,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:54:55:375),36319,,36324,,48.00,,229.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:44:53:761),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),76.00,,929.38,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 12:54:55:375),48.00,,229.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:44:53:761)
WebRequest,2023-01-30 13:04:58.085,12:54:55:375 -> 13:04:56:414,72, (2023-01-27 13:34:37:753),3583.59, per minute,76.00,,0.0,,5.11,%,2.05,%,0.72,%,0.36,%,927.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:04:56:413),35914,,35898,,48.00,,229.62,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:54:55:375),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),76.00,,927.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:04:56:413),48.00,,229.62,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 12:54:55:375)
WebRequest,2023-01-30 13:14:59.098,13:04:56:414 -> 13:14:56:414,72, (2023-01-27 13:34:37:753),3105.60, per minute,77.00,,0.0,,6.80,%,3.42,%,1.29,%,0.63,%,926.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:14:56:107),31041,,31056,,48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:04:56:413),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),77.00,,926.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:14:56:107),48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:04:56:413)
WebRequest,2023-01-30 13:24:57.320,13:14:56:414 -> 13:24:56:414,72, (2023-01-27 13:34:37:753),3381.50, per minute,77.00,,0.0,,7.07,%,3.61,%,1.27,%,0.56,%,925.10,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:24:55:808),33817,,33815,,48.00,,232.10,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:14:56:367),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),77.00,,925.10,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:24:55:808),48.00,,232.10,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:14:56:367)
WebRequest,2023-01-30 13:34:57.805,13:24:56:414 -> 13:34:56:414,72, (2023-01-27 13:34:37:753),2899.80, per minute,77.00,,0.0,,5.12,%,2.12,%,0.76,%,0.35,%,923.76,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:34:56:398),28996,,28998,,48.00,,233.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:24:56:180),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),77.00,,923.76,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:34:56:398),48.00,,233.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:24:56:180)
WebRequest,2023-01-30 13:44:57.598,13:34:56:414 -> 13:44:56:415,72, (2023-01-27 13:34:37:753),2986.70, per minute,77.00,,0.0,,6.24,%,3.01,%,1.03,%,0.45,%,927.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:44:56:356),29863,,29867,,48.00,,233.19,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:34:56:414),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),77.00,,927.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:44:56:356),48.00,,233.19,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:34:56:414)
WebRequest,2023-01-30 13:54:59.828,13:44:56:415 -> 13:54:56:424,72, (2023-01-27 13:34:37:753),2797.56, per minute,77.00,,0.0,,6.01,%,2.74,%,0.95,%,0.36,%,926.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:54:56:410),27988,,27976,,48.00,,233.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:44:56:356),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),77.00,,926.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 13:54:56:410),48.00,,233.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:44:56:356)
WebRequest,2023-01-30 14:04:58.819,13:54:56:424 -> 14:04:57:767,72, (2023-01-27 13:34:37:753),2810.41, per minute,78.00,,0.0,,5.66,%,2.63,%,1.05,%,0.52,%,929.73,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:04:55:110),28183,,28167,,49.00,,233.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:54:56:410),72, (2023-01-27 13:34:37:753),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),78.00,,929.73,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:04:55:110),49.00,,233.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 13:54:56:410)
WebRequest,2023-01-30 14:15:01.571,14:04:57:767 -> 14:14:57:768,100, (2023-01-30 14:05:21:533),2786.40, per minute,78.00,,,<= 50.0,8.35,%,4.57,%,2.24,%,1.39,%,943.00,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:14:57:505),27838,,27864,,49.00,,234.53,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:04:57:739),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),78.00,,943.00,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:14:57:505),49.00,,234.53,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:04:57:739)
WebRequest,2023-01-30 14:24:58.861,14:14:57:768 -> 14:24:57:768,100, (2023-01-30 14:05:21:533),2660.00, per minute,79.00,,0.0,,7.00,%,3.32,%,1.16,%,0.58,%,941.80,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:24:57:279),26598,,26600,,49.00,,238.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:14:57:749),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,941.80,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:24:57:279),49.00,,238.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:14:57:749)
WebRequest,2023-01-30 14:35:02.451,14:24:57:768 -> 14:34:57:768,100, (2023-01-30 14:05:21:533),2231.60, per minute,79.00,,0.0,,6.19,%,2.55,%,0.84,%,0.36,%,940.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:34:55:294),22328,,22316,,49.00,,238.49,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:24:57:698),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,940.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:34:55:294),49.00,,238.49,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:24:57:698)
WebRequest,2023-01-30 14:45:02.593,14:34:57:768 -> 14:44:57:768,100, (2023-01-30 14:05:21:533),2316.40, per minute,79.00,,0.0,,5.63,%,1.96,%,0.55,%,0.17,%,939.26,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:44:57:086),23155,,23164,,49.00,,238.56,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:34:57:597),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,939.26,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:44:57:086),49.00,,238.56,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:34:57:597)
WebRequest,2023-01-30 14:55:00.173,14:44:57:768 -> 14:54:57:768,100, (2023-01-30 14:05:21:533),2255.60, per minute,79.00,,0.0,,5.84,%,2.27,%,0.62,%,0.21,%,938.09,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:54:57:329),22552,,22556,,49.00,,238.50,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:44:57:744),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,938.09,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 14:54:57:329),49.00,,238.50,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:44:57:744)
WebRequest,2023-01-30 15:04:58.386,14:54:57:768 -> 15:04:57:768,100, (2023-01-30 14:05:21:533),2385.40, per minute,79.00,,0.0,,5.44,%,2.18,%,0.54,%,0.21,%,937.88,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:04:57:765),23854,,23854,,49.00,,238.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:54:57:720),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,937.88,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:04:57:765),49.00,,238.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 14:54:57:720)
WebRequest,2023-01-30 15:15:01.282,15:04:57:768 -> 15:14:57:768,100, (2023-01-30 14:05:21:533),2288.20, per minute,79.00,,0.0,,5.94,%,2.39,%,0.70,%,0.25,%,937.55,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:14:57:642),22894,,22882,,49.00,,238.43,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:04:57:767),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,937.55,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:14:57:642),49.00,,238.43,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:04:57:767)
WebRequest,2023-01-30 15:24:59.380,15:14:57:769 -> 15:24:57:769,100, (2023-01-30 14:05:21:533),1973.20, per minute,79.00,,0.0,,7.44,%,3.50,%,1.23,%,0.56,%,941.85,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:24:57:554),19722,,19732,,49.00,,238.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:14:57:719),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,941.85,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:24:57:554),49.00,,238.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:14:57:719)
WebRequest,2023-01-30 15:34:59.073,15:24:57:769 -> 15:34:57:769,100, (2023-01-30 14:05:21:533),2120.10, per minute,79.00,,0.0,,5.91,%,2.60,%,0.79,%,0.40,%,940.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:34:57:632),21202,,21201,,49.00,,239.75,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:24:57:679),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,940.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:34:57:632),49.00,,239.75,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:24:57:679)
WebRequest,2023-01-30 15:45:00.707,15:34:57:769 -> 15:44:57:769,100, (2023-01-30 14:05:21:533),2122.50, per minute,79.00,,0.0,,5.24,%,2.09,%,0.53,%,0.22,%,941.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:44:57:099),21227,,21225,,50.00,,239.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:34:57:632),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,941.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:44:57:099),50.00,,239.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:34:57:632)
WebRequest,2023-01-30 15:54:58.508,15:44:57:769 -> 15:54:57:769,100, (2023-01-30 14:05:21:533),1781.60, per minute,79.00,,0.0,,5.65,%,2.21,%,0.65,%,0.24,%,941.07,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:54:57:156),17812,,17816,,50.00,,239.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:44:57:673),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,941.07,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 15:54:57:156),50.00,,239.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:44:57:673)
WebRequest,2023-01-30 16:05:01.594,15:54:57:769 -> 16:04:57:769,100, (2023-01-30 14:05:21:533),2217.40, per minute,79.00,,0.0,,5.73,%,2.31,%,0.68,%,0.27,%,940.05,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 16:04:57:721),22177,,22174,,50.00,,239.86,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:54:57:740),100, (2023-01-30 14:05:21:533),4748.00, (2023-01-30 12:43:23 -> 2023-01-30 12:44:23),79.00,,940.05,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 16:04:57:721),50.00,,239.86,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 15:54:57:740)
